"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","replan_time_limit","idCamion"
"1906AR205-001",-7.30174,43.43571,-7.26205,43.45134,M2,0,37,,2022-08-19 14:00:00.000,,
"1906AR205-002",-7.30802,43.43245,-7.30058,43.43469,M2,0,40,,2022-08-21 08:00:00.000,,
"1906AR209-003",-7.30086,43.43532,-7.30067,43.43484,M2,0,19,,2022-08-10 14:00:00.000,,
"1906AR211-001",-7.3258,43.46042,-7.32474,43.46039,M2,0,41,,2022-08-21 14:00:00.000,,
"1906AR211-003",-7.32485,43.46029,-7.32821,43.45416,M2,0,20,,2022-08-11 08:00:00.000,,
"1906AR211-010",-7.3441,43.45687,-7.32677,43.50509,M2,0,0,,2022-08-01 08:00:00.000,,
"1906AR214-002",-7.36116,43.51266,-7.25451,43.41146,M2,0,12,,2022-08-07 08:00:00.000,,
"1906AR228-001",-7.29571,43.50416,-7.61472,43.70435,M2,0,1,,2022-08-01 14:00:00.000,,
"1821AR061-002",-7.20156,43.21362,-7.2065,43.21361,M2,0,15,,2022-08-08 14:00:00.000,,
"1907AR021-001",-7.25058,43.29678,-7.39877,43.63407,M2,0,19,,2022-08-10 14:00:00.000,,
"1907AR180-001",-7.43398,43.6272,-7.15864,43.39634,M2,0,7,,2022-08-04 14:00:00.000,,
"1904AR110-012",-7.11554,43.42522,-7.11754,43.42574,M2,0,37,,2022-08-19 14:00:00.000,,
"1907AR215-001",-7.43493,43.67446,-8.46918,42.25488,M3,0,45,,2022-08-23 14:00:00.000,,
"1905AR083-003",-7.21271,43.41496,-7.28227,43.36711,M2,0,23,,2022-08-12 14:00:00.000,,
"1905AR129-002",-7.25968,43.51183,-7.23889,43.51775,M2,0,47,,2022-08-24 14:00:00.000,,
"1905AR148-005",-7.21257,43.41742,-7.23784,43.46898,M2,0,47,,2022-08-24 14:00:00.000,,
"1905AR170-007",-7.24101,43.4664,-7.24011,43.47368,M2,0,47,,2022-08-24 14:00:00.000,,
"1905AR182-001",-7.23777,43.47309,-7.22235,43.43557,M2,0,37,,2022-08-19 14:00:00.000,,
"1905AR209-002",-7.24103,43.47301,-7.31595,43.50421,M2,0,48,,2022-08-25 08:00:00.000,,
"1906AR038-002",-7.31488,43.50429,-7.27209,43.42621,M2,0,22,,2022-08-12 08:00:00.000,,
"1906AR091-001",-7.27241,43.41827,-7.38753,43.56355,M2,0,19,,2022-08-10 14:00:00.000,,
"1906AR072-001",-7.36356,43.45242,-7.18871,43.21569,M3,0,30,,2022-08-16 08:00:00.000,,
"1906AR116-001",-7.3777,43.67271,-7.40241,43.42554,M2,0,9,,2022-08-05 14:00:00.000,,
"1906AR178-001",-7.26937,43.44366,-7.13214,43.45206,M2,0,4,,2022-08-03 08:00:00.000,,
"1906AR197-001",-7.38697,43.47299,-7.40322,43.67302,M2,0,16,,2022-08-09 08:00:00.000,,
"1906AR219-002",-7.2557,43.41162,-7.25885,43.41546,M2,0,29,,2022-08-15 14:00:00.000,,
"2021AR092-001",-7.45891,43.30677,-7.51179,43.72336,M3,0,12,,2022-08-07 08:00:00.000,,
"1907AR358-003",-7.4311,43.63513,-7.54738,43.70551,M2,0,48,,2022-08-25 08:00:00.000,,
"1907AR087-001",-7.49308,43.69162,-7.32525,43.42189,M2,0,48,,2022-08-25 08:00:00.000,,
"1907AR387-002",-7.40869,43.67981,-7.3339,43.42344,M3,0,42,,2022-08-22 08:00:00.000,,
"1907AR406-001",-7.38875,43.64484,-7.40676,43.64358,M2,0,26,,2022-08-14 08:00:00.000,,
"1907AR414-002",-7.49689,43.68933,-7.4045,43.67279,M3,0,22,,2022-08-12 08:00:00.000,,
"1907AR414-001",-7.49807,43.68955,-7.54081,43.71635,M3,0,15,,2022-08-08 14:00:00.000,,
"1907AR407-003",-7.40682,43.64324,-7.63175,43.70264,M2,0,44,,2022-08-23 08:00:00.000,,
"1907AR359-001",-7.40852,43.67904,-7.40971,43.68014,M3,0,17,,2022-08-09 14:00:00.000,,
"1907AR230-002",-7.60065,43.64115,-7.43424,43.67465,M0,0,39,,2022-08-20 14:00:00.000,,
"1907AR375-006",-7.61455,43.70656,-7.40708,43.64521,M2,0,21,,2022-08-11 14:00:00.000,,
"2112AR020-007",-8.85681,43.10928,-8.9773,43.07594,M3,0,12,,2022-08-07 08:00:00.000,,
"2112AR020-006",-8.8569,43.10866,-7.12575,43.41536,M2,0,32,,2022-08-17 08:00:00.000,,
"2004AR040-007",-7.12269,43.41261,-7.13158,43.4221,M2,0,8,,2022-08-05 08:00:00.000,,
"2117AR023-003",-8.65458,42.05046,-7.32434,43.44473,M3,0,30,,2022-08-16 08:00:00.000,,
"2007AR219-001",-7.63072,43.67175,-7.50679,43.67317,M3,0,8,,2022-08-05 08:00:00.000,,
"2003AR085-003",-6.02733,43.49435,-6.02615,43.4945,M2,0,25,,2022-08-13 14:00:00.000,,
"1920AR007-004",-7.72547,42.98006,-7.21543,43.19728,M2,0,43,,2022-08-22 14:00:00.000,,
"1921AR030-004",-7.50857,43.29333,-7.46027,43.30501,M2,0,4,,2022-08-03 08:00:00.000,,
"1904AR121-001",-7.13341,43.39427,-6.03136,43.49338,M1,0,34,,2022-08-18 08:00:00.000,,
"2003AR115-001",-6.03146,43.49924,-7.15525,43.39949,M2,0,22,,2022-08-12 08:00:00.000,,
"2004AR030-002",-7.15654,43.39895,-7.11031,43.40374,M2,0,31,,2022-08-16 14:00:00.000,,
"2004AR043-014",-7.11012,43.40373,-7.15849,43.39658,M2,0,36,,2022-08-19 08:00:00.000,,
"2004AR105-002",-7.13452,43.42123,-7.12298,43.41874,M3,0,26,,2022-08-14 08:00:00.000,,
"2005AR031-002",-7.25435,43.29521,-7.22178,43.40052,M2,0,3,,2022-08-02 14:00:00.000,,
"2005AR045-002",-7.2152,43.4,-7.21214,43.40286,M2,0,3,,2022-08-02 14:00:00.000,,
"2005AR045-005",-7.23171,43.40793,-7.23207,43.40638,M2,0,9,,2022-08-05 14:00:00.000,,
"2005AR045-007",-7.23059,43.40596,-7.22195,43.40865,M2,0,20,,2022-08-11 08:00:00.000,,
"2005AR061-003",-7.2658,43.48012,-7.26644,43.47638,M0,0,0,,2022-08-01 08:00:00.000,,
"2005AR061-005",-7.26649,43.47992,-7.26585,43.47992,M3,0,5,,2022-08-03 14:00:00.000,,
"2005AR064-001",-7.26873,43.47986,-7.26648,43.50623,M2,0,28,,2022-08-15 08:00:00.000,,
"2005AR086-003",-7.19269,43.30734,-7.21534,43.419,M2,0,34,,2022-08-18 08:00:00.000,,
"2005AR072-006",-7.22732,43.47951,-7.20438,43.31263,M0,0,41,,2022-08-21 14:00:00.000,,
"2005AR091-007",-7.2146,43.41815,-7.25778,43.46534,M2,0,14,,2022-08-08 08:00:00.000,,
"2006AR031-002",-7.26891,43.45979,-7.31171,43.45038,M2,0,45,,2022-08-23 14:00:00.000,,
"2005AR114-001",-7.23539,43.50683,-7.312,43.44986,M3,0,17,,2022-08-09 14:00:00.000,,
"2006AR037-002",-7.26863,43.45443,-7.27262,43.44727,M2,0,29,,2022-08-15 14:00:00.000,,
"2006AR037-006",-7.26598,43.45556,-7.30932,43.50876,M2,0,13,,2022-08-07 14:00:00.000,,
"2006AR061-002",-7.3041,43.51134,-7.20897,43.43819,M2,0,8,,2022-08-05 08:00:00.000,,
"2006AR066-003",-7.2107,43.43812,-7.28345,43.48555,M2,0,22,,2022-08-12 08:00:00.000,,
"2006AR068-001",-7.28485,43.49508,-7.20987,43.43816,M2,0,17,,2022-08-09 14:00:00.000,,
"2006AR124-010",-7.27623,43.44824,-7.39125,43.49034,M2,1,3,"A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103328A",2022-08-02 14:00:00.000,2022-08-04 14:00:00.000,A103451F
"2106AR020-003",-7.41356,43.47812,-7.28765,43.49162,M2,1,36,"A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-19 08:00:00.000,2022-08-21 08:00:00.000,A103451F
"2107AR060-003",-7.49584,43.64756,-7.36077,43.42454,M2,1,43,"A104715A, A104715B, A104715C, A104715D, A104715E, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-22 14:00:00.000,2022-08-24 14:00:00.000,A104715D
"2107AR157-001",-7.62235,43.6676,-7.50918,43.66624,M3,1,45,"A104887A, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-23 14:00:00.000,2022-08-25 14:00:00.000,A104715D
"2112AR110-002",-8.85529,43.10284,-8.85529,43.10354,M3,1,28,"A103761A, A103761D, A103761A, A103761D",2022-08-15 08:00:00.000,2022-08-17 08:00:00.000,A103761D
"2207AR056-002",-7.4789,43.67519,-7.47945,43.6752,M2,1,40,"A104715A, A104715B, A104715C, A104715D, A104715E, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-21 08:00:00.000,2022-08-23 08:00:00.000,A104715B
